,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,YrSold,SalePrice,Distance_from_centre,Othr,Shed,New,Abnorml,AdjLand,Alloca,Family,Normal
71,20,6,69.0,7599,2,0,0,0,0,1,0,Mitchel,0,0,4,6.0,4,6,38,14,2,3,7,2,0.0,3,3,4,3,3,1,5,565,1,0,280,845,4,3,1,5,0,0,845,1,0,1,0,2,1,3,0,0,2,1,2,3,2,0,0,0,0,0,0,0,0,0,13,129500,4.209013064802914,0,0,0.0,0,0,0,0,1
72,60,6,74.0,10141,2,0,1,0,0,1,0,Gilbert,0,0,4,7.0,7,5,22,22,2,3,11,3,40.0,3,3,6,4,3,1,1,0,1,0,832,832,4,4,1,5,833,0,1718,0,0,2,1,3,1,3,0,1,5,3,2,3,2,0,94,0,0,291,0,0,0,0,11,185000,9.346368846857985,0,0,0.0,0,0,0,0,1
73,20,6,85.0,10200,2,0,0,0,0,0,0,NAmes,0,0,4,6.0,5,7,66,17,2,3,5,3,104.0,3,3,4,3,3,1,5,320,4,362,404,1086,4,4,1,5,0,0,1086,1,0,1,0,3,1,3,0,0,5,1,2,3,2,0,0,0,0,0,0,0,2,0,10,144900,6.7699506878762605,0,0,0.0,0,0,0,0,1
74,50,8,60.0,5790,2,0,0,0,0,1,0,OldTown,0,0,4,7.0,3,6,105,70,1,3,11,2,0.0,4,4,4,2,3,1,1,0,1,0,840,840,4,4,0,5,765,0,1605,0,0,2,0,3,2,3,0,0,2,1,1,3,2,0,0,202,0,0,0,0,0,0,10,107400,189.7950336411289,0,0,0.0,0,0,0,0,1
75,180,8,21.0,1596,2,0,0,0,0,0,0,MeadowV,0,0,0,4.0,4,5,47,47,2,3,12,2,0.0,3,3,4,4,3,4,6,462,1,0,0,462,4,3,1,5,462,0,988,1,0,1,0,2,1,3,0,0,6,1,1,3,2,120,101,0,0,0,0,0,2,0,11,91000,0.0578043829422743,0,0,0.0,0,0,0,0,1
76,20,6,0.0,8475,2,0,1,0,0,0,0,NAmes,0,0,4,6.0,4,7,64,64,2,3,11,2,0.0,3,3,4,3,3,1,5,228,1,0,724,952,4,5,1,4,0,0,952,0,0,1,0,2,1,3,0,0,2,1,1,3,2,0,0,0,0,0,0,0,0,0,12,135750,6.7699506878762605,0,0,0.0,0,0,0,0,1
77,50,8,50.0,8635,2,0,0,0,0,0,0,BrkSide,0,0,4,3.0,5,5,72,19,2,3,5,2,0.0,3,3,4,3,3,1,4,336,6,41,295,672,4,3,1,5,213,0,1285,1,0,1,0,2,1,3,1,0,2,1,1,3,2,0,0,0,0,0,0,0,3,0,12,127000,0.0578043829422743,0,0,0.0,0,0,0,0,1
78,90,6,72.0,10778,2,0,0,0,0,0,0,Sawyer,0,0,2,6.0,4,5,52,52,5,3,7,2,0.0,3,3,4,3,3,1,1,0,1,0,1768,1768,4,3,0,5,0,0,1768,0,0,2,0,4,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,136500,4.9649151989870015,0,0,0.0,0,0,0,0,1
79,50,8,60.0,10440,2,1,0,0,0,1,0,OldTown,0,0,4,7.0,5,6,110,39,2,3,5,2,0.0,3,3,6,3,3,1,1,0,1,0,440,440,4,4,1,5,548,0,1230,0,0,1,1,2,1,3,0,0,2,1,2,3,2,74,0,128,0,0,0,0,3,0,11,110000,189.7950336411289,0,0,0.0,0,0,0,0,1
80,60,6,100.0,13000,2,0,0,0,0,1,0,NAmes,0,0,4,7.0,6,6,52,52,2,3,11,3,576.0,3,4,4,4,3,1,3,448,1,0,448,896,4,3,1,5,960,0,2142,0,0,2,1,4,1,4,0,1,5,3,1,3,2,0,72,0,0,252,0,0,0,0,11,193500,6.7699506878762605,0,0,0.0,0,0,0,0,1
81,120,8,32.0,4500,2,0,0,0,0,3,0,Mitchel,0,0,1,6.0,6,5,22,22,5,3,11,3,443.0,3,4,6,5,4,1,6,1201,1,0,36,1237,4,5,1,5,0,0,1337,1,0,2,0,2,1,3,0,0,5,3,2,3,2,0,199,0,0,0,0,0,0,0,14,153500,4.209013064802914,0,0,0.0,0,0,0,0,1
82,20,6,78.0,10206,2,0,0,0,0,0,0,Somerst,0,0,4,6.0,8,5,13,13,2,3,11,4,468.0,3,3,6,4,3,1,6,33,1,0,1530,1563,4,5,1,5,0,0,1563,0,0,2,0,3,1,4,0,1,5,2,3,3,2,144,99,0,0,0,0,0,0,0,12,245000,3.180007592445369,0,0,0.0,0,0,0,0,1
83,20,6,80.0,8892,2,0,1,0,0,0,0,NAmes,0,0,4,6.0,5,5,60,60,2,3,6,1,66.0,3,3,4,3,3,1,1,0,1,0,1065,1065,4,4,1,5,0,0,1065,0,0,1,1,3,1,3,0,0,2,1,2,3,2,74,0,0,0,0,0,0,0,0,13,126500,6.7699506878762605,0,0,0.0,0,0,0,0,1
84,80,6,0.0,8530,2,0,1,0,0,0,0,Gilbert,0,0,4,4.0,7,5,25,24,2,3,7,3,22.0,3,3,6,4,3,1,1,0,1,0,384,384,4,4,1,5,670,0,1474,0,0,2,1,3,1,3,0,1,6,3,2,3,2,120,72,0,0,0,0,0,0,700,11,168500,9.346368846857985,0,1,0.0,0,0,0,0,1
85,60,6,121.0,16059,2,0,0,0,0,1,0,NoRidge,0,0,4,7.0,8,5,29,28,5,3,7,3,284.0,4,3,4,4,3,1,1,0,1,0,1288,1288,4,5,1,5,1116,0,2417,0,0,2,1,4,1,4,0,1,5,1,2,3,2,127,82,0,0,0,0,0,0,0,14,260000,4.8323299181983845,0,0,0.0,0,0,0,0,1
86,60,6,122.0,11911,2,0,2,0,0,0,0,Gilbert,0,0,4,7.0,6,5,15,15,2,3,11,2,0.0,4,3,6,4,3,3,1,0,1,0,684,684,4,5,1,5,876,0,1560,0,0,2,1,3,1,4,0,1,6,3,2,3,2,100,38,0,0,0,0,0,0,0,11,174000,9.346368846857985,0,0,0.0,0,0,0,0,1
87,160,3,40.0,3951,2,2,0,0,0,1,0,Somerst,0,0,1,7.0,6,5,11,11,2,3,11,4,76.0,4,3,6,4,3,3,1,0,1,0,612,612,4,5,1,5,612,0,1224,0,0,2,1,2,1,4,0,0,2,2,2,3,2,0,234,0,0,0,0,0,0,0,11,164500,3.180007592445369,0,0,1.0,0,0,0,0,0
88,50,2,105.0,8470,2,0,1,0,0,1,0,IDOTRR,-1,-1,4,3.0,3,2,105,38,5,3,9,2,0.0,2,2,4,3,2,1,1,0,1,0,1013,1013,4,3,0,5,0,513,1526,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,156,0,0,0,0,3,0,11,85000,0.5643015614419563,0,0,0.0,1,0,0,0,0
89,20,6,60.0,8070,2,0,0,0,0,0,0,CollgCr,0,0,4,6.0,4,5,26,25,2,3,11,2,0.0,3,3,6,4,3,1,6,588,1,0,402,990,4,5,1,5,0,0,990,1,0,1,0,3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,123600,2.755615357369807,0,0,0.0,0,0,0,0,1
90,20,6,60.0,7200,2,0,0,0,0,0,0,NAmes,0,0,4,6.0,4,5,70,70,2,3,10,2,0.0,3,3,1,0,0,0,0,0,0,0,0,0,4,3,1,4,0,0,1040,0,0,1,0,2,1,3,0,0,2,1,2,3,2,0,29,0,0,0,0,0,0,0,14,109900,6.7699506878762605,0,0,0.0,0,0,0,0,1
91,20,6,85.0,8500,2,0,0,0,0,0,0,NAmes,0,0,4,6.0,5,3,59,59,5,3,7,1,203.0,3,3,4,3,3,1,3,600,1,0,635,1235,4,3,1,5,0,0,1235,0,0,1,0,2,1,3,0,0,5,1,2,3,2,0,0,0,0,0,0,0,2,0,14,98600,6.7699506878762605,0,0,0.0,1,0,0,0,0
92,30,6,80.0,13360,2,1,1,2,0,0,0,Crawfor,0,0,4,6.0,5,7,99,14,2,3,5,2,0.0,3,4,2,4,3,1,5,713,1,0,163,876,4,5,1,5,0,0,964,1,0,1,0,2,1,3,0,0,2,1,2,3,2,0,0,44,0,0,0,0,0,0,11,163500,0.8656348122851083,0,0,0.0,0,0,0,0,1
93,190,2,60.0,7200,2,0,0,0,0,1,0,OldTown,0,0,3,7.5,6,6,110,22,5,3,6,2,0.0,3,3,2,3,2,2,3,1046,1,0,168,1214,3,5,0,5,1031,0,2291,0,1,2,0,4,2,3,0,1,2,1,2,3,2,0,0,0,0,99,0,0,0,0,13,133900,189.7950336411289,0,0,0.0,0,0,0,0,1
94,60,6,69.0,9337,2,0,1,0,0,0,0,CollgCr,0,0,4,7.0,6,5,23,23,2,3,11,2,0.0,3,4,6,4,3,1,6,648,1,0,176,824,4,5,1,5,881,0,1786,1,0,2,1,3,1,4,0,0,5,2,2,3,2,0,162,0,0,0,0,0,0,0,13,204750,2.755615357369807,0,0,0.0,0,0,0,0,1
95,60,6,0.0,9765,2,0,2,0,0,1,0,Gilbert,0,0,4,7.0,6,8,27,27,2,3,11,3,68.0,5,4,6,4,4,1,5,310,1,0,370,680,4,4,1,5,790,0,1470,0,0,2,1,3,1,3,0,1,6,3,2,3,2,232,63,0,0,0,0,0,0,480,11,185000,9.346368846857985,0,1,0.0,0,0,0,0,1
96,20,6,78.0,10264,2,0,1,0,0,0,0,CollgCr,0,0,4,6.0,7,5,21,21,2,3,11,3,183.0,4,3,6,4,3,3,5,1162,1,0,426,1588,4,5,1,5,0,0,1588,0,0,2,0,3,1,4,0,0,5,2,2,3,2,158,29,0,0,0,0,0,0,0,14,214000,2.755615357369807,0,0,0.0,0,0,0,0,1
97,20,6,73.0,10921,2,0,0,2,0,0,0,Edwards,0,0,4,6.0,4,5,55,55,5,3,7,3,48.0,3,3,4,3,3,1,3,520,1,0,440,960,4,3,1,3,0,0,960,1,0,1,0,3,1,3,0,0,5,3,1,3,1,120,0,0,0,0,0,0,0,0,13,94750,5.751163919564166,0,0,0.0,0,0,0,0,1
98,30,6,85.0,10625,2,0,0,0,0,1,0,Edwards,0,0,4,6.0,5,5,100,70,2,3,5,2,0.0,3,3,2,3,3,1,5,108,1,0,350,458,4,2,0,5,0,0,835,0,0,1,0,2,1,3,0,0,4,1,1,2,2,0,0,77,0,0,0,0,0,400,10,83000,5.751163919564166,0,1,0.0,1,0,0,0,0
99,20,6,77.0,9320,2,0,1,0,0,0,0,NAmes,0,0,4,6.0,4,5,61,61,2,3,9,2,0.0,3,3,4,3,3,1,5,569,1,0,381,950,4,2,1,5,0,0,1225,1,0,1,1,3,1,3,0,0,0,0,0,0,2,352,0,0,0,0,0,0,0,400,10,128950,6.7699506878762605,0,1,0.0,0,0,0,0,1
100,20,6,0.0,10603,2,0,1,0,0,0,0,NWAmes,0,0,4,6.0,6,7,43,19,2,3,9,3,28.0,3,3,6,3,3,2,5,1200,1,0,410,1610,4,4,1,5,0,0,1610,1,0,2,0,3,1,4,0,2,5,2,2,3,2,168,68,0,0,0,0,0,0,0,10,205000,6.7699506878762605,0,0,0.0,0,0,0,0,1
101,60,6,77.0,9206,2,0,0,0,0,0,0,SawyerW,0,0,4,7.0,6,5,35,35,2,3,7,3,336.0,4,3,4,4,3,1,1,0,1,0,741,741,4,3,1,5,755,0,1732,0,0,2,1,3,1,4,0,1,5,3,2,3,2,192,46,0,0,0,0,0,0,0,10,178000,4.9649151989870015,0,0,0.0,0,0,0,0,1
102,90,6,64.0,7018,2,0,0,1,0,0,0,SawyerW,0,0,2,6.0,5,5,41,41,2,3,7,2,0.0,3,2,1,0,0,0,0,0,0,0,0,0,4,3,1,5,0,0,1535,0,0,2,0,4,2,3,0,0,5,1,2,3,2,0,0,0,0,0,0,0,0,0,11,118964,4.9649151989870015,0,0,0.0,0,0,1,0,0
103,20,6,94.0,10402,2,0,1,0,0,1,0,CollgCr,0,0,4,6.0,7,5,11,11,2,3,11,2,0.0,3,3,6,4,3,1,1,0,1,0,1226,1226,4,5,1,5,0,0,1226,0,0,2,0,3,1,4,0,0,5,2,3,3,2,0,36,0,0,0,0,0,0,0,10,198900,2.755615357369807,0,0,0.0,0,0,0,0,1
104,50,8,0.0,7758,2,0,0,0,0,1,0,IDOTRR,0,0,4,3.0,7,4,89,70,2,3,4,3,600.0,3,2,6,3,3,1,2,224,1,0,816,1040,4,5,1,3,592,0,1818,0,0,1,1,4,1,3,0,2,2,1,1,3,2,0,0,0,0,184,0,0,0,0,13,169500,0.5643015614419563,0,0,0.0,0,0,0,0,1
105,60,3,75.0,9375,2,0,0,0,0,0,0,Somerst,0,0,4,7.0,8,5,17,16,5,3,11,3,768.0,4,3,6,5,3,1,1,0,1,0,1053,1053,4,5,1,5,939,0,1992,0,0,2,1,3,1,4,0,1,5,2,2,3,2,140,45,0,0,0,0,0,0,0,12,250000,3.180007592445369,0,0,0.0,0,0,0,0,1
106,30,8,60.0,10800,2,1,0,0,0,0,0,OldTown,0,0,4,6.0,4,7,135,25,3,3,11,2,0.0,3,3,2,2,3,1,1,0,1,0,641,641,4,4,1,5,0,0,1047,0,0,1,0,2,1,3,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,450,13,100000,189.7950336411289,0,1,0.0,0,0,0,0,1
107,20,8,50.0,6000,2,0,0,0,0,0,0,OldTown,0,0,4,6.0,5,5,72,70,2,3,11,2,0.0,3,3,4,3,3,1,5,104,4,169,516,789,4,5,1,5,0,0,789,0,0,1,0,2,1,3,0,0,2,1,1,3,2,0,0,0,0,0,0,0,0,0,12,115000,189.7950336411289,0,0,0.0,0,0,0,0,0
108,50,8,85.0,8500,2,0,0,0,0,1,0,IDOTRR,-1,0,4,3.0,5,7,101,15,2,3,12,2,0.0,3,3,4,3,3,1,1,0,1,0,793,793,3,3,0,3,520,0,1517,0,0,2,0,3,1,2,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,13,115000,0.5643015614419563,0,0,0.0,0,0,0,0,1
109,20,6,105.0,11751,2,0,1,0,0,0,0,NWAmes,0,0,4,6.0,6,6,43,43,5,3,9,3,480.0,3,3,4,4,3,1,4,705,1,0,1139,1844,4,5,1,5,0,0,1844,0,0,2,0,3,1,3,0,1,5,2,2,3,2,0,122,0,0,0,0,0,3,0,10,190000,6.7699506878762605,0,0,0.0,0,0,0,0,1
110,50,6,75.0,9525,2,0,0,0,0,0,0,Edwards,0,0,4,3.0,6,4,66,48,2,3,5,2,0.0,3,3,4,3,2,1,3,444,1,0,550,994,4,4,1,5,639,0,1855,0,0,2,0,4,1,3,0,0,5,1,1,3,2,182,0,0,0,0,0,0,0,0,14,136900,5.751163919564166,0,0,0.0,0,0,0,0,1
111,80,6,0.0,7750,2,0,1,0,0,0,0,Gilbert,0,0,4,4.0,7,5,20,20,2,3,11,2,0.0,3,3,6,4,3,1,6,250,1,0,134,384,4,5,1,5,656,0,1430,0,0,2,1,3,1,3,0,1,6,3,2,3,2,180,0,0,0,0,0,0,0,0,10,180000,9.346368846857985,0,0,0.0,0,0,0,0,1
112,60,6,77.0,9965,2,0,0,0,0,0,0,CollgCr,0,0,4,7.0,7,5,13,13,2,3,11,4,220.0,4,3,6,5,3,3,6,984,1,0,280,1264,4,5,1,5,1414,0,2696,1,0,2,1,4,1,5,0,1,6,3,3,3,2,120,184,0,0,168,0,0,0,0,13,383970,2.755615357369807,0,0,1.0,0,0,0,0,0
113,20,6,0.0,21000,2,0,0,1,0,1,0,Crawfor,0,0,4,6.0,6,5,67,67,5,3,5,3,184.0,3,4,4,4,3,2,5,35,3,869,905,1809,4,3,1,5,0,0,2259,1,0,2,0,3,1,4,0,2,4,1,2,3,2,166,120,192,0,0,0,0,3,0,13,217000,0.8656348122851083,0,0,0.0,1,0,0,0,0
114,70,6,61.0,7259,2,0,1,0,0,0,1,Crawfor,0,0,4,7.0,6,8,75,18,1,3,5,2,0.0,3,3,4,3,3,1,5,774,2,150,104,1028,4,5,1,5,884,0,2320,1,0,2,1,3,1,4,0,1,2,1,1,3,2,224,0,0,0,0,0,0,3,0,13,259500,0.8656348122851083,0,0,0.0,0,0,0,0,1
115,160,3,34.0,3230,2,2,0,0,0,1,0,Somerst,0,0,1,7.0,6,5,21,21,2,3,6,3,1129.0,3,3,6,4,3,1,6,419,1,0,310,729,4,4,1,5,729,0,1458,0,0,2,1,2,1,3,0,1,2,1,2,3,2,0,32,0,0,0,0,0,0,0,13,176000,3.180007592445369,0,0,0.0,0,0,0,0,1
116,20,6,0.0,11616,2,0,0,0,0,0,0,Sawyer,0,0,4,6.0,5,5,58,58,2,3,5,3,116.0,3,3,4,3,3,1,2,170,4,670,252,1092,4,3,1,5,0,0,1092,0,1,1,0,3,1,3,0,1,5,1,1,3,2,0,20,144,0,0,0,0,0,0,11,139000,4.9649151989870015,0,0,0.0,0,0,0,0,1
117,20,6,74.0,8536,2,0,0,0,0,1,0,Edwards,0,0,4,6.0,5,5,14,13,2,3,11,2,0.0,3,3,6,4,3,1,1,0,1,0,1125,1125,4,4,1,5,0,0,1125,0,0,1,1,2,1,3,0,0,5,1,2,3,2,80,64,0,0,0,0,0,0,0,13,155000,5.751163919564166,0,0,1.0,0,0,0,0,0
118,60,6,90.0,12376,2,0,0,0,0,1,0,SawyerW,0,0,4,7.0,7,5,30,30,5,3,9,2,0.0,3,3,6,4,3,2,6,1470,1,0,203,1673,4,4,1,5,1523,0,3222,1,0,3,0,5,1,4,0,2,5,1,3,3,2,367,0,0,0,0,0,0,0,0,10,320000,4.9649151989870015,0,0,0.0,0,0,0,0,1
119,60,6,65.0,8461,2,0,0,0,0,0,0,CollgCr,0,0,4,7.0,6,5,15,14,2,3,11,2,0.0,4,3,6,4,3,1,1,0,1,0,728,728,4,5,1,5,728,0,1456,0,0,2,1,3,1,4,0,1,5,3,2,3,2,0,24,0,0,0,0,0,0,0,14,163990,2.755615357369807,0,0,1.0,0,0,0,0,0
120,80,6,0.0,21453,2,0,1,3,0,2,2,ClearCr,0,0,4,4.0,6,5,51,51,4,2,9,2,0.0,3,3,4,3,3,4,5,938,1,0,0,938,4,5,1,5,0,0,988,1,0,1,0,1,1,3,0,2,5,1,2,3,2,0,130,0,130,0,0,0,0,0,14,180000,29.58123404832435,0,0,0.0,0,0,0,0,1
121,50,8,50.0,6060,2,0,0,0,0,0,0,IDOTRR,0,0,4,3.0,4,5,81,70,2,3,3,2,0.0,3,3,6,3,3,1,1,0,1,0,732,732,4,4,1,5,351,0,1123,0,0,1,0,3,1,3,0,0,2,1,1,3,1,0,0,140,0,0,0,0,3,0,13,100000,0.5643015614419563,0,0,0.0,0,0,0,0,1
122,20,6,75.0,9464,2,0,0,0,0,1,0,NAmes,0,0,4,6.0,6,7,62,62,5,3,6,3,135.0,3,4,4,3,3,1,4,570,1,0,510,1080,4,4,1,5,0,0,1080,0,0,1,0,3,1,3,0,0,5,1,1,3,2,0,0,0,0,130,0,0,0,0,12,136000,6.7699506878762605,0,0,0.0,0,0,0,0,1
123,120,6,55.0,7892,2,0,0,0,0,0,0,SawyerW,0,0,1,6.0,6,5,27,27,2,3,9,2,0.0,4,3,6,4,3,1,6,300,1,0,899,1199,4,5,1,5,0,0,1199,0,0,2,0,2,1,4,0,0,5,2,2,3,2,0,63,0,0,0,0,0,0,0,12,153900,4.9649151989870015,0,0,0.0,0,0,0,0,1
124,20,6,48.0,17043,2,0,1,0,0,2,0,NWAmes,0,0,4,6.0,6,5,41,22,2,3,7,2,0.0,3,4,4,4,2,1,1,0,1,0,1362,1362,4,3,1,5,0,0,1586,0,0,2,0,3,1,3,0,1,5,1,2,3,2,192,0,0,0,0,0,0,0,0,11,181000,6.7699506878762605,0,0,0.0,0,0,0,0,1
125,190,8,60.0,6780,2,0,0,0,0,0,0,IDOTRR,0,0,3,3.0,6,8,85,38,2,3,5,2,0.0,3,2,4,3,3,3,6,490,1,0,30,520,4,4,0,5,0,234,754,1,0,1,0,2,1,3,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,14,84500,0.5643015614419563,0,0,0.0,0,0,0,0,1
126,120,6,0.0,4928,2,0,1,0,0,0,0,NPkVill,0,0,1,6.0,6,5,44,44,2,3,9,2,0.0,3,3,4,4,3,1,5,120,1,0,958,1078,4,3,1,5,0,0,958,0,0,2,0,2,1,3,0,1,5,2,2,3,2,0,205,0,0,0,0,0,0,0,13,128000,257.23668357399214,0,0,0.0,0,0,0,0,1
127,45,8,55.0,4388,2,0,1,1,0,0,0,OldTown,-1,0,4,1.5,5,7,90,70,2,3,8,2,0.0,3,4,2,3,3,1,2,116,1,0,556,672,4,5,1,5,0,0,840,0,0,1,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,87000,189.7950336411289,0,0,0.0,0,0,0,0,1
128,60,6,69.0,7590,2,0,0,0,0,0,0,NAmes,1,0,4,7.0,6,5,54,54,2,3,11,3,266.0,3,3,4,3,3,1,4,512,1,0,148,660,4,3,1,5,688,0,1348,0,0,1,1,3,1,3,0,1,5,2,2,3,2,188,108,0,0,0,0,0,0,0,14,155000,6.7699506878762605,0,0,0.0,0,0,0,0,1
129,20,6,69.0,8973,2,0,0,0,0,0,0,NAmes,0,0,4,6.0,5,7,62,29,2,3,9,3,85.0,3,3,4,3,3,1,3,567,4,28,413,1008,4,3,1,4,0,0,1053,0,1,1,1,3,1,5,0,0,3,2,2,3,2,0,80,0,180,0,0,0,1,0,14,150000,6.7699506878762605,0,0,0.0,1,0,0,0,0
130,60,6,88.0,14200,2,0,0,0,0,1,0,NAmes,0,0,4,7.0,7,6,54,54,2,3,6,3,309.0,3,3,4,3,3,1,3,445,1,0,479,924,4,5,1,5,941,0,2157,0,0,2,1,4,1,4,0,2,5,3,2,3,2,105,66,0,0,0,0,0,4,0,14,226000,6.7699506878762605,0,0,0.0,0,0,0,0,1
131,60,6,0.0,12224,2,0,1,0,0,1,0,Gilbert,0,0,4,7.0,6,5,20,20,2,3,11,3,40.0,4,3,6,4,3,1,6,695,1,0,297,992,4,5,1,5,1032,0,2054,1,0,2,1,3,1,4,0,1,6,2,2,3,2,24,48,0,0,0,0,0,0,0,11,244000,9.346368846857985,0,0,0.0,0,0,0,0,1
132,20,6,75.0,7388,2,0,0,0,0,1,0,NAmes,0,0,4,6.0,5,6,61,18,2,3,6,2,0.0,3,3,4,3,3,1,3,405,1,0,658,1063,4,4,1,5,0,0,1327,1,0,1,0,3,1,4,0,0,2,1,2,3,2,0,0,0,0,0,0,0,0,0,13,150750,6.7699506878762605,0,0,0.0,0,0,0,0,1
133,20,6,0.0,6853,2,0,1,0,0,0,0,Timber,0,0,4,6.0,8,5,19,18,2,3,11,3,136.0,4,3,6,5,3,1,6,1005,1,0,262,1267,4,5,1,5,0,0,1296,1,0,2,0,2,1,4,0,0,5,3,2,3,2,192,25,0,0,0,0,0,0,0,11,220000,3.9862182757186897,0,0,0.0,0,0,0,0,1
134,20,6,78.0,10335,2,0,1,0,0,0,0,Sawyer,0,0,4,6.0,5,6,52,27,2,3,9,2,0.0,3,3,4,3,3,1,3,570,1,0,891,1461,4,4,1,5,0,0,1721,0,0,2,1,3,1,3,1,1,5,2,2,3,2,0,96,180,0,0,0,0,3,0,14,180000,4.9649151989870015,0,0,0.0,0,0,0,0,1
135,20,6,80.0,10400,2,0,0,0,0,0,0,NWAmes,0,0,4,6.0,7,6,50,50,5,3,9,3,288.0,3,3,6,3,3,1,1,0,1,0,1304,1304,4,4,1,5,0,0,1682,0,0,2,0,3,1,3,0,1,5,1,2,3,2,98,0,0,0,0,0,0,3,0,12,174000,6.7699506878762605,0,0,0.0,0,0,0,0,1
136,20,6,0.0,10355,2,0,1,0,0,1,0,NAmes,0,0,4,6.0,5,5,53,53,2,3,6,3,196.0,3,3,4,3,3,1,4,695,1,0,519,1214,4,3,1,5,0,0,1214,0,0,2,0,3,1,3,0,1,5,2,1,3,2,0,111,0,0,0,0,0,0,0,13,143000,6.7699506878762605,0,0,0.0,0,0,0,0,1
137,90,6,82.0,11070,2,0,0,0,0,0,0,Mitchel,0,0,2,6.0,7,5,32,31,2,3,11,3,70.0,3,3,4,3,3,1,1,0,1,0,1907,1907,4,4,1,5,0,0,1959,0,0,3,0,5,2,3,0,0,3,1,3,3,2,0,0,0,0,0,0,0,0,0,14,171000,4.209013064802914,0,0,0.0,0,0,0,1,0
138,60,6,73.0,9066,2,0,1,0,0,0,0,CollgCr,0,0,4,7.0,8,5,21,20,2,3,11,3,320.0,4,3,6,4,3,2,6,668,1,0,336,1004,4,5,1,5,848,0,1852,0,0,2,1,3,1,4,0,2,5,3,3,3,2,224,106,0,0,0,0,0,4,0,12,230000,2.755615357369807,0,0,0.0,0,0,0,0,1
139,60,6,65.0,15426,2,0,1,0,0,0,0,CollgCr,0,0,4,7.0,6,5,23,23,2,3,11,2,0.0,3,3,6,4,3,1,6,821,1,0,107,928,4,5,1,5,836,0,1764,1,0,2,1,3,1,4,0,0,5,2,2,3,2,276,99,0,0,0,0,0,3,0,11,231500,2.755615357369807,0,0,0.0,0,0,0,0,1
140,20,6,70.0,10500,2,0,0,0,0,3,0,NAmes,0,0,4,6.0,4,5,49,49,2,3,7,2,0.0,3,3,4,3,3,1,5,432,1,0,432,864,4,3,1,5,0,0,864,0,0,1,0,3,1,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,115000,6.7699506878762605,0,0,0.0,0,0,0,0,1
141,20,6,78.0,11645,2,0,0,0,0,0,0,CollgCr,0,0,4,6.0,7,5,15,15,2,3,11,2,0.0,4,3,6,4,3,3,6,1300,1,0,434,1734,4,5,1,5,0,0,1734,1,0,2,0,3,1,4,0,0,5,3,2,3,2,160,24,0,0,0,0,0,0,0,14,260000,2.755615357369807,0,0,0.0,0,0,0,0,1
142,50,6,71.0,8520,2,0,0,0,0,1,0,NAmes,-1,0,4,3.0,5,4,68,68,2,3,10,2,0.0,3,2,4,3,3,1,3,507,1,0,403,910,4,2,1,5,475,0,1385,0,0,2,0,4,1,3,0,0,2,1,2,3,2,0,0,0,0,0,0,0,3,0,10,166000,6.7699506878762605,0,0,0.0,0,0,0,0,1
143,20,6,78.0,10335,2,0,1,0,0,0,0,CollgCr,0,0,4,6.0,7,5,21,21,2,3,11,3,183.0,4,3,6,4,3,4,6,679,1,0,811,1490,4,5,1,5,0,0,1501,1,0,2,0,3,1,4,0,0,5,2,2,3,2,144,29,0,0,0,0,0,0,0,11,204000,2.755615357369807,0,0,0.0,0,0,0,0,1
144,90,8,70.0,9100,2,0,0,0,0,0,0,Sawyer,-1,0,2,6.0,5,5,57,57,2,3,7,3,336.0,3,3,4,3,3,1,3,1332,1,0,396,1728,4,3,1,5,0,0,1728,1,0,2,0,6,2,3,0,0,2,1,2,3,2,0,0,0,0,0,0,0,0,0,14,125000,4.9649151989870015,0,0,0.0,1,0,0,0,0
